Date,NH3NMBR,denoised,highfreq
2024/4/8,1.5,1.318281566,0.181718434
2024/4/9,1.5,1.449467556,0.050532444
2024/4/10,1.5,1.465169599,0.034830401
2024/4/11,1.4,1.531391596,-0.131391596
2024/4/12,1.4,1.394133365,0.005866635
2024/4/13,1.3,1.37380599,-0.07380599
2024/4/14,1.3,1.461350352,-0.161350352
2024/4/15,1.3,1.488480553,-0.188480553
2024/4/16,1.4,1.662672866,-0.262672866
2024/4/17,2.3,1.695098376,0.604901624
2024/4/18,2,1.741831717,0.258168283
2024/4/19,12.2,1.562275429,10.63772457
2024/4/20,10,1.506374763,8.493625237
2024/4/21,1.9,1.536002027,0.363997973
2024/4/22,1.6,1.525809924,0.074190076
2024/4/23,3.5,1.624825337,1.875174663
2024/4/24,4,1.627569938,2.372430062
2024/4/25,0.6,1.59100961,-0.99100961
2024/4/26,1.2,1.400080773,-0.200080773
2024/4/27,1.3,1.362913309,-0.062913309
2024/4/28,1.2,1.4026806,-0.2026806
2024/4/29,1.1,1.444784798,-0.344784798
2024/4/30,0.4,1.531886035,-1.131886035
2024/5/1,0.5,1.606072806,-1.106072806
2024/5/2,1.8,1.629978242,0.170021758
2024/5/3,1.7,1.5529522,0.1470478
2024/5/4,1.5,1.624932345,-0.124932345
2024/5/5,1.5,1.750410654,-0.250410654
2024/5/6,6.7,1.890108227,4.809891773
2024/5/7,2.1,1.992507001,0.107492999
2024/5/8,2,2.063114536,-0.063114536
2024/5/9,3,2.055309784,0.944690216
2024/5/10,2.3,1.972544533,0.327455467
2024/5/11,2.1,2.046667864,0.053332136
2024/5/12,2.2,2.151295502,0.048704498
2024/5/13,3.1,2.254526755,0.845473245
2024/5/14,2.3,2.306428225,-0.006428225
2024/5/15,2.3,2.285460427,0.014539573
2024/5/16,2.2,2.23478298,-0.03478298
2024/5/17,2,2.167268726,-0.167268726
2024/5/18,2.3,2.254217949,0.045782051
2024/5/19,2.2,2.323194525,-0.123194525
2024/5/20,2.5,2.374098917,0.125901083
2024/5/21,2.4,2.384568538,0.015431462
2024/5/22,2.5,2.292130639,0.207869361
2024/5/23,2.3,2.162841521,0.137158479
2024/5/24,2.3,2.149812516,0.150187484
2024/5/25,2.1,2.196256481,-0.096256481
2024/5/26,2.4,2.234227656,0.165772344
2024/5/27,2.3,2.262183517,0.037816483
2024/5/28,2.4,2.242988847,0.157011153
2024/5/29,1.5,2.081824839,-0.581824839
2024/5/30,1.5,1.895272646,-0.395272646
2024/5/31,1.6,1.95008799,-0.35008799
