Date,CODMBR,highfreq,upper_threshold,lower_threshold,trend_aware_flag
2023/7/3,80,-1.345595941,27.73440971,-29.42171459,0
2023/7/4,85,3.289860567,26.92983701,-29.26188607,0
2023/7/5,92,12.49593551,27.2522091,-28.93951398,0
2023/7/6,59,-16.19274512,26.81008414,-28.43050628,0
2023/7/7,66,-2.088015564,25.54531857,-27.16574071,0
2023/7/8,75,9.325424188,25.37831991,-26.99874205,0
2023/7/9,58,-10.45810193,25.34487854,-27.03218342,0
2023/7/10,83,10.79080481,27.10654744,-25.26120171,0
2023/7/11,74,-4.850485888,25.84643828,-24.00109255,0
2023/7/12,82,1.640267447,23.12234603,-24.80965091,0
2023/7/13,75,-0.843652439,23.64466666,-24.28733028,0
2023/7/14,68,-2.744590527,23.64466666,-24.28733028,0
2023/7/15,71,8.050419453,22.50927807,-23.15194168,0
2023/7/16,64,4.348408876,19.0640693,-19.70673292,0
2023/7/17,47,-14.87267889,19.42779205,-19.34301016,0
2023/7/18,71,6.561035249,18.52965452,-18.44487263,0
2023/7/19,63,-6.322930808,18.16593177,-18.80859538,0
2023/7/20,73,0.922672866,18.52965452,-18.44487263,0
2023/7/21,82,10.03611325,18.16593177,-18.80859538,0
2023/7/22,68,-4.774720541,18.16593177,-18.80859538,0
2023/7/23,73,-0.321331808,12.37131765,-13.01398127,0
2023/7/24,74,-1.209602473,12.7350404,-12.65025852,0
2023/7/25,79,0.042390943,12.7350404,-12.65025852,0
2023/7/26,85,2.145822445,12.7350404,-12.65025852,0
2023/7/27,89,1.585192585,12.47785024,-12.90744868,0
2023/7/28,84,-7.101939608,12.7350404,-12.65025852,0
2023/7/29,91,-2.594761613,12.7350404,-12.65025852,0
2023/7/30,108,11.9437731,12.7350404,-12.65025852,0
2023/7/31,95,-3.015135762,12.7350404,-12.65025852,0
2023/8/1,93,-5.679964032,12.7350404,-12.65025852,0
2023/8/2,99,0.987776932,12.7350404,-12.65025852,0
2023/8/3,101,5.052026265,13.69064056,-13.60585867,0
2023/8/4,92,-0.214799224,17.61043173,-16.59743838,0
2023/8/5,91,0.506496674,18.09171199,-16.11615812,0
2023/8/6,85,-5.987867892,19.45327658,-18.44028323,0
2023/8/7,96,4.349282193,20.17785434,-20.60745279,0
2023/8/8,96,2.591641322,20.17785434,-20.60745279,0
2023/8/9,84,-10.86179412,20.89915024,-19.88615689,0
2023/8/10,101,5.170014626,20.17785434,-20.60745279,0
2023/8/11,105,7.22640774,20.17785434,-20.60745279,0
2023/8/12,97,-3.389572572,20.69319715,-21.1227956,0
2023/8/13,89,-11.43299447,20.72990979,-21.15950824,0
2023/8/14,105,7.201251493,20.72990979,-21.15950824,0
2023/8/15,102,8.17073833,19.197741,-22.61825176,0
2023/8/16,85,-2.67785724,18.84944513,-22.96654762,0
2023/8/17,83,-2.058551247,19.197741,-22.61825176,0
2023/8/18,82,-4.448639987,19.197741,-22.61825176,0
2023/8/19,95,6.619105287,18.84944513,-22.96654762,0
2023/8/20,87,-5.335825832,19.3074376,-22.72794836,0
2023/8/21,91,-1.710255382,18.95914173,-23.07624423,0
2023/8/22,86,-2.820405522,21.74119245,-25.85829495,0
2023/8/23,93,8.424422896,25.00440058,-29.12150307,0
2023/8/24,83,4.516727792,25.35269644,-28.77320721,0
2023/8/25,69,-6.424902266,25.35269644,-28.77320721,0
2023/8/26,70,-6.117722882,25.00440058,-29.12150307,0
2023/8/27,82,5.000394941,25.00440058,-29.12150307,0
2023/8/28,88,8.585301768,25.44660964,-28.86712041,0
2023/8/29,77,-3.750190265,26.93237356,-27.38135649,0
2023/8/30,89,8.463268758,26.93237356,-27.38135649,0
2023/8/31,64,-17.16196519,27.22457286,-27.08915719,0
2023/9/1,82,0.067707834,27.53939487,-26.77433518,0
2023/9/2,71,-13.00114436,27.44548167,-26.68042198,0
2023/9/3,101,13.25963051,27.13065966,-26.99524399,0
2023/9/4,107,14.93242047,26.83846036,-27.28744329,0
2023/9/5,94,-3.375343307,26.23976059,-26.10434492,0
2023/9/6,86,-13.18973339,24.99980547,-24.23474578,0
2023/9/7,105,8.012622929,24.92556624,-24.16050655,0
2023/9/8,93,-0.224491467,24.61074423,-24.47532856,0
2023/9/9,87,0.382529845,23.71984516,-23.58442949,0
2023/9/10,84,1.544038865,23.71984516,-23.58442949,0
2023/9/11,86,4.782175338,23.71984516,-23.58442949,0
2023/9/12,73,-6.214243649,23.42764586,-23.87662879,0
2023/9/13,63,-14.76400778,22.84239716,-22.07733747,0
2023/9/14,68,-8.279415663,22.84239716,-22.07733747,0
2023/9/15,101,26.56147651,22.02264613,-22.47162906,1
2023/9/16,75,1.408999145,22.55378874,-21.78872905,0
2023/9/17,76,2.412168079,22.55378874,-21.78872905,0
2023/9/18,69,-5.25049419,21.94676743,-22.39575037,0
2023/9/19,70,-5.839714074,21.88026273,-21.11520304,0
2023/9/20,81,2.601627445,22.90257219,-20.0845739,0
2023/9/21,76,-6.02261197,20.84001031,-20.72814123,0
2023/9/22,81,-2.358922124,19.4645104,-22.10364115,0
2023/9/23,86,3.859013974,19.67820953,-21.0358581,0
2023/9/24,90,9.899404858,19.5615547,-19.44968562,0
2023/9/25,70,-6.327089373,18.8896119,-18.77774282,0
2023/9/26,81,5.781104037,18.8896119,-18.77774282,0
2023/9/27,70,-7.183296712,18.15485308,-19.51250164,0
2023/9/28,78,-1.319565375,18.15485308,-19.51250164,0
2023/9/29,85,2.245683911,18.15485308,-19.51250164,0
2023/9/30,89,4.226704356,18.52354552,-19.1438092,0
2023/10/1,85,0.05593454,18.52354552,-19.1438092,0
2023/10/2,80,-5.48860341,18.8896119,-18.77774282,0
2023/10/3,85,-0.678824282,18.8896119,-18.77774282,0
2023/10/4,89,2.469079243,18.52354552,-19.1438092,0
2023/10/5,84,-4.338135775,18.33947879,-19.32787592,0
2023/10/6,97,6.973453314,19.28765805,-19.90792172,0
2023/10/7,89,-2.904648465,19.10359132,-20.09198845,0
2023/10/8,94,-0.310131839,19.28765805,-19.90792172,0
2023/10/9,87,-10.16570173,19.43410763,-20.05437131,0
2023/10/10,113,12.43073769,19.2500409,-20.23843804,0
2023/10/11,108,3.404200382,21.7586184,-22.74701554,0
2023/10/12,115,7.557864968,21.7586184,-22.74701554,0
2023/10/13,98,-10.98936129,24.13856642,-25.12696356,0
2023/10/14,103,-7.165083711,24.32263315,-24.94289683,0
2023/10/15,110,-0.494198567,24.32263315,-24.94289683,0
2023/10/16,120,8.162906429,24.38137175,-24.88415824,0
2023/10/17,108,-6.369235818,24.38137175,-24.88415824,0
2023/10/18,124,7.212587612,24.38137175,-24.88415824,0
2023/10/19,119,-0.557978258,24.74165336,-24.52387663,0
2023/10/20,116,-4.691409211,24.88160361,-24.38392638,0
2023/10/21,120,0.108888363,24.74165336,-24.52387663,0
2023/10/22,125,6.531485055,24.49906737,-24.28129064,0
2023/10/23,108,-7.852371812,24.49906737,-24.28129064,0
2023/10/24,115,2.898268173,24.49906737,-24.28129064,0
2023/10/25,107,-0.251393244,24.63901762,-24.14134039,0
2023/10/26,101,0.248838615,24.11104425,-22.79332825,0
2023/10/27,99,6.445449634,20.75719061,-20.25951338,0
2023/10/28,84,-5.810567528,20.75719061,-20.25951338,0
2023/10/29,95,1.924300036,20.75719061,-20.25951338,0
2023/10/30,101,2.115255482,21.16721,-19.84949399,0
2023/10/31,92,-17.20324699,21.16721,-19.84949399,0
2023/11/1,125,11.19627452,21.16721,-19.84949399,0
2023/11/2,114,2.192741216,24.11104425,-22.79332825,0
2023/11/3,108,-1.852643583,25.36948912,-24.05177312,0
2023/11/4,106,0.658858002,25.36948912,-24.05177312,0
2023/11/5,110,7.742226916,26.28018778,-23.14107446,0
2023/11/6,89,-12.35388992,26.63493115,-22.78633108,0
2023/11/7,96,-2.571835468,26.63493115,-22.78633108,0
2023/11/8,112,17.07833562,26.63493115,-22.78633108,0
2023/11/9,108,15.81100728,26.28018778,-23.14107446,0
2023/11/10,68,-22.02911823,26.28018778,-23.14107446,0
2023/11/11,72,-16.32973721,26.90337233,-22.5178899,0
2023/11/12,89,1.569556662,27.22503731,-22.83955488,0
2023/11/13,86,-1.896830468,26.75612803,-23.30846416,0
2023/11/14,95,5.066586476,27.05022922,-23.60256536,0
2023/11/15,103,9.417162568,27.3483145,-23.90065064,0
2023/11/16,116,16.85946312,27.46499933,-24.32588601,0
2023/11/17,105,5.693015191,27.38075376,-23.93308989,0
2023/11/18,78,-15.52070583,29.86095598,-21.45288767,0
2023/11/19,62,-23.57454944,27.6192746,-24.17161073,0
2023/11/20,81,7.496954603,33.50672626,-30.36761294,0
2023/11/21,75,4.204034154,33.66100153,-30.21333767,0
2023/11/22,85,6.240180056,33.66100153,-30.21333767,0
2023/11/23,91,1.723831933,33.66100153,-30.21333767,0
2023/11/24,105,-0.951157725,36.14120375,-27.73313544,0
2023/11/25,98,-12.66430323,33.66100153,-30.21333767,0
2023/11/26,102,0.611893268,32.85960664,-31.01473256,0
2023/11/27,99,9.19209642,32.85960664,-31.01473256,0
2023/11/28,95,23.95104559,32.54906287,-31.32527633,0
2023/11/29,40,-22.19491361,33.30210254,-31.45722846,0
2023/11/30,57,-8.411225154,33.86183577,-32.01696169,0
2023/12/1,78,9.58312379,33.86183577,-32.01696169,0
2023/12/2,64,-11.75453676,33.551292,-32.32750546,0
2023/12/3,75,-2.106492129,33.39209966,-32.4866978,0
2023/12/4,84,13.3465458,33.39209966,-32.4866978,0
2023/12/5,66,0.922437038,33.39209966,-32.4866978,0
2023/12/6,58,0.452700933,25.30372182,-24.39831995,0
2023/12/7,61,8.3874581,25.30372182,-24.39831995,0
2023/12/8,33,-18.48040542,25.30372182,-24.39831995,0
2023/12/9,56,6.325015074,25.18968455,-24.51235722,0
2023/12/10,44,-4.571088036,25.18968455,-24.51235722,0
2023/12/11,52,3.956846877,20.83445496,-19.9290531,0
2023/12/12,48,0.338663662,14.88535464,-14.20802731,0
2023/12/13,46,-2.648931041,14.99939191,-14.09399004,0
2023/12/14,62,11.0853098,14.99939191,-14.09399004,0
2023/12/15,41,-11.50587584,14.68605494,-13.78065308,0
2023/12/16,51,-2.493097495,13.47672613,-12.57132426,0
2023/12/17,56,1.223534386,13.36268886,-12.68536153,0
2023/12/18,75,19.06349928,11.70221979,-14.34583059,1
2023/12/19,43,-12.62997685,11.70221979,-14.34583059,0
2023/12/20,49,-4.73533173,11.41090511,-14.63714528,0
2023/12/21,52,1.458301429,11.70221979,-14.34583059,0
2023/12/22,44,-1.613120084,11.42852529,-14.0721361,0
2023/12/23,45,1.815546257,10.43004055,-13.07365135,0
2023/12/24,41,-2.518536965,11.72146435,-11.78222755,0
2023/12/25,48,3.843180642,10.43004055,-13.07365135,0
2023/12/26,52,5.835035973,10.43004055,-13.07365135,0
2023/12/27,45,-1.321805401,11.72146435,-11.78222755,0
2023/12/28,42,-2.225455251,13.10713208,-13.16789528,0
2023/12/29,38,-4.300421904,11.81570828,-14.45931908,0
2023/12/30,37,-2.711778762,11.81711622,-14.46072703,0
2023/12/31,40,2.146057532,13.12519288,-13.18595608,0
2024/1/1,38,0.943585256,13.61075252,-13.67151573,0
2024/1/2,40,4.019178972,14.34185713,-14.40262033,0
2024/1/3,35,-0.030381601,13.05043333,-15.69404413,0
2024/1/4,31,-2.919067278,16.00457061,-16.06533381,0
2024/1/5,28,-4.48683441,16.37789865,-16.43866185,0
2024/1/6,35,3.799239603,15.08647485,-17.73008565,0
2024/1/7,38,8.044106318,16.37789865,-16.43866185,0
2024/1/8,26,-4.0424891,16.37789865,-16.43866185,0
2024/1/9,23,-8.657260323,17.3518655,-15.46469499,0
2024/1/10,38,3.886846147,17.3518655,-15.46469499,0
2024/1/11,45,7.190964975,17.3518655,-15.46469499,0
2024/1/12,37,-3.302389859,16.37789865,-16.43866185,0
2024/1/13,34,-7.385461398,14.32905682,-17.0051046,0
2024/1/14,48,5.405059966,14.32905682,-17.0051046,0
2024/1/15,45,1.696843449,14.4623423,-16.87181912,0
2024/1/16,41,-3.331134433,16.45268262,-13.96009037,0
2024/1/17,48,2.172750989,12.86911279,-15.27858962,0
2024/1/18,45,-1.86905645,12.86911279,-15.27858962,0
2024/1/19,52,4.352150877,12.81616579,-15.22564262,0
2024/1/20,47,-1.338023891,12.81616579,-15.22564262,0
2024/1/21,51,2.185505368,12.37828403,-14.78776085,0
2024/1/22,44,-5.112060021,12.37828403,-14.78776085,0
2024/1/23,46,-3.220720047,11.58715021,-13.99662703,0
2024/1/24,48,-1.204738413,10.84054034,-13.25001716,0
2024/1/25,56,6.930958211,9.523497573,-11.9329744,0
2024/1/26,50,1.246296123,8.58532553,-11.26137331,0
2024/1/27,45,-3.272947316,8.718611008,-11.12808783,0
2024/1/28,51,3.56092838,8.711702656,-11.12117948,0
2024/1/29,44,-2.224271328,8.340655723,-10.75013255,0
2024/1/30,41,-3.725000507,8.158397317,-10.56787414,0
2024/1/31,48,5.116710989,8.158397317,-10.56787414,0
2024/2/1,43,1.050743205,8.158397317,-10.56787414,0
2024/2/2,39,-3.044317298,9.400250813,-9.326020645,0
2024/2/3,41,-1.526415245,9.875633255,-8.850638204,0
2024/2/4,46,2.253004635,9.875633255,-8.850638204,0
2024/2/5,42,-2.353316161,9.400250813,-9.326020645,0
2024/2/6,45,0.768084179,9.400250813,-9.326020645,0
2024/2/7,47,2.651695423,10.05789166,-9.03289661,0
2024/2/8,42,-2.37355683,9.582509219,-9.508279051,0
2024/2/9,45,0.512497526,9.960464505,-9.886234337,0
2024/2/10,43,-1.786888238,9.960464505,-9.886234337,0
2024/2/11,46,1.073000893,9.960464505,-9.886234337,0
2024/2/12,45,0.037115084,10.04448919,-9.970259019,0
2024/2/13,48,2.689106477,10.47465851,-10.40042834,0
2024/2/14,42,-3.952953606,11.11890342,-10.09390837,0
2024/2/15,43,-3.726907393,11.43852947,-11.3642993,0
2024/2/16,63,15.27482703,11.93391013,-11.85967996,1
2024/2/17,50,1.393029266,13.15261117,-13.59710884,0
2024/2/18,40,-9.3435781,15.40326239,-15.84776006,0
2024/2/19,46,-4.173501152,15.76351686,-15.68928669,0
2024/2/20,43,-8.013490567,16.0084035,-16.45290118,0
2024/2/21,56,2.999615265,17.25719813,-17.70169581,0
2024/2/22,64,7.730643845,16.01606853,-18.9428254,0
2024/2/23,60,-0.222248837,16.01606853,-18.9428254,0
2024/2/24,74,8.81009162,15.44895144,-19.7515694,0
2024/2/25,61,-6.391027918,16.55950749,-19.48626435,0
2024/2/26,65,-1.463378434,17.80063708,-18.24513476,0
2024/2/27,58,-6.492833987,16.55950749,-19.48626435,0
2024/2/28,67,6.558822378,16.50324135,-19.54253048,0
2024/2/29,63,3.831672524,16.50324135,-19.54253048,0
2024/3/1,59,-2.151308983,16.55950749,-19.48626435,0
2024/3/2,60,-3.160053735,17.80063708,-18.24513476,0
2024/3/3,59,-7.450742507,17.80063708,-18.24513476,0
2024/3/4,77,8.291851554,17.80063708,-18.24513476,0
2024/3/5,65,-4.525551671,18.4446458,-17.60112604,0
2024/3/6,75,3.947059655,16.55950749,-19.48626435,0
2024/3/7,80,7.312531609,16.55950749,-19.48626435,0
2024/3/8,71,-2.784795524,18.72700314,-17.88348339,0
2024/3/9,73,-1.519644565,18.88534566,-18.0418259,0
2024/3/10,68,-6.731716622,16.94394122,-19.98323035,0
2024/3/11,75,0.704458053,16.7855987,-19.82488783,0
2024/3/12,77,1.788090336,16.7855987,-19.82488783,0
2024/3/13,78,0.421759878,16.7855987,-19.82488783,0
2024/3/14,83,2.673548683,19.14428043,-18.30076067,0
2024/3/15,88,4.041913184,19.14428043,-18.30076067,0
2024/3/16,85,-2.214655336,19.14428043,-18.30076067,0
2024/3/17,78,-11.95729821,19.14428043,-18.30076067,0
2024/3/18,105,11.7856922,17.5781901,-19.86685099,0
2024/3/19,95,-1.682100054,17.5781901,-19.86685099,0
2024/3/20,89,-10.13772171,19.42557106,-18.58205131,0
2024/3/21,114,13.43556102,19.42557106,-18.58205131,0
2024/3/22,99,-2.306161677,19.26630474,-18.74131762,0
2024/3/23,94,-7.031453894,21.63769995,-21.49586397,0
2024/3/24,106,4.191302785,24.22329516,-24.08145918,0
2024/3/25,108,4.24245768,23.00804673,-25.29670762,0
2024/3/26,98,-7.578500819,22.79551051,-26.15971062,0
2024/3/27,115,7.228522899,23.33328012,-25.62194101,0
2024/3/28,108,-1.144330445,23.45016758,-25.73882847,0
2024/3/29,102,-7.50015549,22.91239798,-26.27659808,0
2024/3/30,117,7.193972631,23.45016758,-25.73882847,0
2024/3/31,110,0.26249356,24.66541602,-24.52358004,0
2024/4/1,109,0.070917986,23.45016758,-25.73882847,0
2024/4/2,101,-6.420527504,24.66541602,-24.52358004,0
2024/4/3,112,6.888237155,24.74010413,-24.21511701,0
2024/4/4,98,-3.897634678,24.22329516,-24.08145918,0
2024/4/5,95,-8.752879221,23.00804673,-25.29670762,0
2024/4/6,129,17.79375392,23.00804673,-25.29670762,0
2024/4/7,117,-4.338625976,23.00804673,-25.29670762,0
2024/4/8,123,-12.82359712,24.22329516,-24.08145918,0
2024/4/9,152,9.02342694,24.41487073,-23.88988361,0
2024/4/10,144,2.245836109,23.55666449,-23.03167737,0
2024/4/11,135,-4.214825654,23.36508892,-23.22325295,0
2024/4/12,139,6.713276721,20.9015332,-24.65655655,0
2024/4/13,132,2.66413194,20.9015332,-24.65655655,0
2024/4/14,125,-6.404979863,20.80520241,-24.75288734,0
2024/4/15,130,-1.877511677,20.9015332,-24.65655655,0
2024/4/16,122,-10.87444117,21.95762983,-23.60045992,0
2024/4/17,140,5.846004097,21.95762983,-23.60045992,0
2024/4/18,136,0.908580639,21.95762983,-23.60045992,0
2024/4/19,142,4.516211381,21.95762983,-23.60045992,0
2024/4/20,159,17.81054867,21.95762983,-23.60045992,0
2024/4/21,140,-1.973842464,21.95762983,-23.60045992,0
2024/4/22,128,-11.7960673,22.74070584,-22.81738391,0
2024/4/23,131,-5.609435573,21.95762983,-23.60045992,0
2024/4/24,120,-11.39637226,20.9015332,-24.65655655,0
2024/4/25,128,-0.821415048,20.9015332,-24.65655655,0
2024/4/26,147,17.66918276,23.43915161,-25.08198171,0
2024/4/27,135,5.14920117,24.22222762,-24.2989057,0
2024/4/28,128,-3.582176536,23.54230998,-25.18514007,0
2024/4/29,119,-13.1132776,22.38988256,-26.33756749,0
2024/4/30,131,-0.038339038,21.23510513,-27.49234492,0
2024/5/1,140,9.494501525,24.28004826,-30.53728806,0
2024/5/2,135,5.117357431,24.28004826,-30.53728806,0
2024/5/3,129,-3.128619897,24.28004826,-30.53728806,0
2024/5/4,133,-4.771867284,24.73826134,-30.07907498,0
2024/5/5,135,-9.934500272,26.58725311,-28.23008321,0
2024/5/6,177,22.47381325,24.73826134,-30.07907498,0
2024/5/7,159,1.71521283,24.73826134,-30.07907498,0
2024/5/8,143,-9.272868752,24.73826134,-30.07907498,0
2024/5/9,135,-9.691801164,24.73826134,-30.07907498,0
2024/5/10,126,-5.983954273,27.37032912,-27.4470072,0
2024/5/11,130,4.858175736,22.09751967,-25.67204547,0
2024/5/12,145,19.7447289,21.21437575,-26.55518939,0
2024/5/13,112,-12.82544935,21.21437575,-26.55518939,0
2024/5/14,124,-2.670406822,21.95522756,-25.52975335,0
2024/5/15,135,7.302725656,22.0864286,-25.39855231,0
2024/5/16,121,-6.139865876,20.2056899,-23.51781361,0
2024/5/17,130,1.192446735,19.22847301,-22.80299881,0
2024/5/18,135,3.083187869,18.10206795,-21.67659375,0
2024/5/19,129,-3.46739169,18.23326899,-21.54539271,0
2024/5/20,136,5.365148552,17.36211777,-20.67424148,0
2024/5/21,126,-1.787262899,18.88711701,-18.07092519,0
2024/5/22,115,-8.006516685,17.05846303,-18.30642897,0
2024/5/23,121,1.145381732,15.8973086,-19.20943231,0
2024/5/24,128,9.433275972,16.51381077,-17.76177671,0
2024/5/25,115,-1.656061857,16.99488614,-16.17869432,0
2024/5/26,109,-5.958530101,15.41180374,-16.65976969,0
2024/5/27,112,-3.178300583,16.29809253,-15.4819007,0
2024/5/28,120,2.719781215,15.12022354,-16.36818949,0
2024/5/29,129,7.884415396,14.08814466,-17.40026837,0
2024/5/30,125,-2.165915169,15.12022354,-16.36818949,0
2024/5/31,131,0.408095914,13.44214249,-16.7542662,0
